location,subject,time,value
Finland,Social protection,2011,22.47093405
Finland,Culture & Religion,2012,1.193810095
Finland,Defence,2012,1.488283251
Finland,Economic Aaffairs,2012,4.864278715
Finland,Education,2012,6.401309212
Finland,Environment,2012,0.246720753
Finland,Health,2012,7.712013211
Finland,Housing InFrancestructure,2012,0.431761318
Finland,Public Security,2012,1.359948666
Finland,Public Services,2012,8.157204893
Finland,Social protection,2012,23.58521068
Finland,Culture & Religion,2013,1.47512982
Finland,Defence,2013,1.462404745
Finland,Economic Aaffairs,2013,4.820356204
Finland,Education,2013,6.364495084
Finland,Environment,2013,0.255480347
Finland,Health,2013,7.829346959
Finland,Housing InFrancestructure,2013,0.395945595
Finland,Public Security,2013,1.347879073
Finland,Public Services,2013,8.272766872
Finland,Social protection,2013,24.59952721
Finland,Culture & Religion,2014,1.440813545
Finland,Defence,2014,1.383780335
Finland,Economic Aaffairs,2014,4.896639391
Finland,Education,2014,6.340352929
Finland,Environment,2014,0.251816121
Finland,Health,2014,7.810166411
Finland,Housing InFrancestructure,2014,0.392949149
Finland,Public Security,2014,1.284697216
Finland,Public Services,2014,8.253382118
Finland,Social protection,2014,25.22221202
Finland,Culture & Religion,2015,1.455164747
Finland,Defence,2015,1.30567448
Finland,Economic Aaffairs,2015,4.73259692
Finland,Education,2015,6.194857724
Finland,Environment,2015,0.236062161
Finland,Health,2015,7.288123566
Finland,Housing InFrancestructure,2015,0.406367528
Finland,Public Security,2015,1.239444615
Finland,Public Services,2015,8.365305012
Finland,Social protection,2015,25.26811269
Finland,Culture & Religion,2016,1.446317086
Finland,Defence,2016,1.327246481
Finland,Economic Aaffairs,2016,4.505374268
Finland,Education,2016,6.049154553
Finland,Environment,2016,0.22664791
Finland,Health,2016,7.179175976
Finland,Housing InFrancestructure,2016,0.311698342
Finland,Public Security,2016,1.186568468
Finland,Public Services,2016,7.934515764
Finland,Social protection,2016,25.48110961
Finland,Culture & Religion,2017,1.463095612
Finland,Defence,2017,1.243476609
Finland,Economic Aaffairs,2017,4.303560302
Finland,Education,2017,5.649555238
Finland,Environment,2017,0.200175872
Finland,Health,2017,7.01190008
Finland,Housing InFrancestructure,2017,0.323462998
Finland,Public Security,2017,1.126817822
Finland,Public Services,2017,7.767088966
Finland,Social protection,2017,24.54518539
Finland,Culture & Religion,2018,1.517163393
Finland,Defence,2018,1.191628616
Finland,Economic Aaffairs,2018,4.18569189
Finland,Education,2018,5.548654599
Finland,Environment,2018,0.197890877
Finland,Health,2018,7.073099691
Finland,Housing InFrancestructure,2018,0.302404674
Finland,Public Security,2018,1.109388252
Finland,Public Services,2018,8.004300486
Finland,Social protection,2018,24.25148418
Finland,Culture & Religion,2019,1.486712972
Finland,Defence,2019,1.151097733
Finland,Economic Aaffairs,2019,4.210824738
Finland,Education,2019,5.610819735
Finland,Environment,2019,0.19344779
Finland,Health,2019,7.135054907
Finland,Housing InFrancestructure,2019,0.318938705
Finland,Public Security,2019,1.174027967
Finland,Public Services,2019,7.996814782
Finland,Social protection,2019,24.06423801
Finland,Culture & Religion,2020,1.503541451
Finland,Defence,2020,1.396415698
Finland,Economic Aaffairs,2020,5.191187962
Finland,Education,2020,5.85536763
Finland,Environment,2020,0.228114839
Finland,Health,2020,7.626513414
Finland,Housing InFrancestructure,2020,0.328518976
Finland,Public Security,2020,1.158638537
Finland,Public Services,2020,8.394458028
Finland,Social protection,2020,25.50475134
Finland,Culture & Religion,2021,1.493685314
Finland,Defence,2021,1.194390311
Finland,Economic Aaffairs,2021,5.053343057
Finland,Education,2021,5.7053359
Finland,Environment,2021,0.230748078
Finland,Health,2021,7.722289308
Finland,Housing InFrancestructure,2021,0.40211539
Finland,Public Security,2021,1.158921263
Finland,Public Services,2021,8.105673852
Finland,Social protection,2021,24.69881199
France,Culture & Religion,1995,0.988530485
France,Culture & Religion,1995,0.988530485
France,Defence,1995,2.49870103
France,Defence,1995,2.49870103
France,Economic Aaffairs,1995,5.879388282
France,Economic Aaffairs,1995,5.879388282
France,Education,1995,5.753472333
France,Education,1995,5.753472333
France,Environment,1995,0.589440955
France,Environment,1995,0.589440955
France,Health,1995,7.10448315
France,Health,1995,7.10448315
France,Housing InFrancestructure,1995,0.865487456
France,Housing InFrancestructure,1995,0.865487456
France,Public Security,1995,1.486776773
France,Public Security,1995,1.486776773
France,Public Services,1995,8.308810915
France,Public Services,1995,8.308810915
France,Social protection,1995,21.33372405
France,Social protection,1995,21.33372405
France,Culture & Religion,1996,0.962894465
France,Culture & Religion,1996,0.962894465
France,Defence,1996,2.566227942
France,Defence,1996,2.566227942
France,Economic Aaffairs,1996,5.669242797
France,Economic Aaffairs,1996,5.669242797
France,Education,1996,5.730252199
France,Education,1996,5.730252199
France,Environment,1996,0.600351682
France,Environment,1996,0.600351682
France,Health,1996,7.233926338
France,Health,1996,7.233926338
France,Housing InFrancestructure,1996,0.848222343
France,Housing InFrancestructure,1996,0.848222343
France,Public Security,1996,1.469336387
France,Public Security,1996,1.469336387
France,Public Services,1996,8.38991077
France,Public Services,1996,8.38991077
France,Social protection,1996,21.41062682
France,Social protection,1996,21.41062682
France,Culture & Religion,1997,0.991663682
France,Culture & Religion,1997,0.991663682
France,Defence,1997,2.4276422
France,Defence,1997,2.4276422
France,Economic Aaffairs,1997,5.170961426
France,Economic Aaffairs,1997,5.170961426
France,Education,1997,5.688065304
France,Education,1997,5.688065304
France,Environment,1997,0.642183455
France,Environment,1997,0.642183455
France,Health,1997,7.07964328
France,Health,1997,7.07964328
France,Housing InFrancestructure,1997,0.934886682
France,Housing InFrancestructure,1997,0.934886682
France,Public Security,1997,1.428552643
France,Public Security,1997,1.428552643
France,Public Services,1997,8.711479242
France,Public Services,1997,8.711479242
France,Social protection,1997,21.45551785
France,Social protection,1997,21.45551785
France,Culture & Religion,1998,1.023599448
France,Culture & Religion,1998,1.023599448
France,Defence,1998,2.153124205
France,Defence,1998,2.153124205
France,Economic Aaffairs,1998,4.946090528
France,Economic Aaffairs,1998,4.946090528
France,Education,1998,5.608567523
France,Education,1998,5.608567523
France,Environment,1998,0.624382349
France,Environment,1998,0.624382349
France,Health,1998,6.977755685
France,Health,1998,6.977755685
France,Housing InFrancestructure,1998,0.894299562
France,Housing InFrancestructure,1998,0.894299562
France,Public Security,1998,1.410389557
France,Public Security,1998,1.410389557
France,Public Services,1998,8.193825561
France,Public Services,1998,8.193825561
France,Social protection,1998,21.09230296
France,Social protection,1998,21.09230296
France,Culture & Religion,1999,1.051963635
France,Culture & Religion,1999,1.051963635
France,Defence,1999,2.057246294
France,Defence,1999,2.057246294
France,Economic Aaffairs,1999,4.827055551
France,Economic Aaffairs,1999,4.827055551
France,Education,1999,5.673380209
France,Education,1999,5.673380209
France,Environment,1999,0.637545066
France,Environment,1999,0.637545066
France,Health,1999,6.904216206
France,Health,1999,6.904216206
France,Housing InFrancestructure,1999,0.94632473
France,Housing InFrancestructure,1999,0.94632473
France,Public Security,1999,1.408566316
France,Public Security,1999,1.408566316
France,Public Services,1999,7.971240522
France,Public Services,1999,7.971240522
France,Social protection,1999,21.15247762
France,Social protection,1999,21.15247762
France,Culture & Religion,2000,1.085159122
France,Culture & Religion,2000,1.085159122
France,Defence,2000,1.941924205
France,Defence,2000,1.941924205
France,Economic Aaffairs,2000,4.774497239
France,Economic Aaffairs,2000,4.774497239
France,Education,2000,5.600219128
France,Education,2000,5.600219128
France,Environment,2000,0.696070906
France,Environment,2000,0.696070906
France,Health,2000,6.982216105
France,Health,2000,6.982216105
France,Housing InFrancestructure,2000,1.035246536
France,Housing InFrancestructure,2000,1.035246536
France,Public Security,2000,1.356837787
France,Public Security,2000,1.356837787
France,Public Services,2000,7.798537115
France,Public Services,2000,7.798537115
France,Social protection,2000,20.38151341
France,Social protection,2000,20.38151341
France,Culture & Religion,2001,1.188141984
France,Culture & Religion,2001,1.188141984
France,Defence,2001,2.011246912
France,Defence,2001,2.011246912
France,Economic Aaffairs,2001,4.413925367
France,Economic Aaffairs,2001,4.413925367
France,Education,2001,5.617800026
France,Education,2001,5.617800026
France,Environment,2001,0.74600182
France,Environment,2001,0.74600182
France,Health,2001,7.020478481
France,Health,2001,7.020478481
France,Housing InFrancestructure,2001,1.023013912
France,Housing InFrancestructure,2001,1.023013912
France,Public Security,2001,1.446430893
France,Public Security,2001,1.446430893
France,Public Services,2001,7.816408789
France,Public Services,2001,7.816408789
France,Social protection,2001,20.43485893
France,Social protection,2001,20.43485893
France,Culture & Religion,2002,1.277530515
France,Culture & Religion,2002,1.277530515
France,Defence,2002,2.037184105
France,Defence,2002,2.037184105
France,Economic Aaffairs,2002,4.612902271
France,Economic Aaffairs,2002,4.612902271
France,Education,2002,5.780975155
France,Education,2002,5.780975155
France,Environment,2002,0.758079113
France,Environment,2002,0.758079113
France,Health,2002,7.286112044
France,Health,2002,7.286112044
France,Housing InFrancestructure,2002,1.127325424
France,Housing InFrancestructure,2002,1.127325424
France,Public Security,2002,1.527242543
France,Public Security,2002,1.527242543
France,Public Services,2002,7.692956861
France,Public Services,2002,7.692956861
France,Social protection,2002,20.6949237
France,Social protection,2002,20.6949237
France,Culture & Religion,2003,1.345891801
France,Culture & Religion,2003,1.345891801
France,Defence,2003,1.855376883
France,Defence,2003,1.855376883
France,Economic Aaffairs,2003,4.518399231
France,Economic Aaffairs,2003,4.518399231
France,Education,2003,5.762062863
France,Education,2003,5.762062863
France,Environment,2003,0.808136062
France,Environment,2003,0.808136062
France,Health,2003,7.538085666
France,Health,2003,7.538085666
France,Housing InFrancestructure,2003,1.131010274
France,Housing InFrancestructure,2003,1.131010274
France,Public Security,2003,1.559362862
France,Public Security,2003,1.559362862
France,Public Services,2003,7.469953994
France,Public Services,2003,7.469953994
France,Social protection,2003,21.28234721
France,Social protection,2003,21.28234721
France,Culture & Religion,2004,1.331910032
France,Culture & Religion,2004,1.331910032
France,Defence,2004,1.847573296
France,Defence,2004,1.847573296
France,Economic Aaffairs,2004,4.536158341
France,Economic Aaffairs,2004,4.536158341
France,Education,2004,5.549233899
France,Education,2004,5.549233899
France,Environment,2004,0.837431977
France,Environment,2004,0.837431977
France,Health,2004,7.580901387
France,Health,2004,7.580901387
France,Housing InFrancestructure,2004,1.12956487
France,Housing InFrancestructure,2004,1.12956487
France,Public Security,2004,1.528328029
France,Public Security,2004,1.528328029
France,Public Services,2004,7.401560663
France,Public Services,2004,7.401560663
France,Social protection,2004,21.24219272
France,Social protection,2004,21.24219272
France,Culture & Religion,2005,1.376404733
France,Culture & Religion,2005,1.376404733
France,Defence,2005,1.802701731
France,Defence,2005,1.802701731
France,Economic Aaffairs,2005,4.740741999
France,Economic Aaffairs,2005,4.740741999
France,Education,2005,5.51722771
France,Education,2005,5.51722771
France,Environment,2005,0.867883606
France,Environment,2005,0.867883606
France,Health,2005,7.675214692
France,Health,2005,7.675214692
France,Housing InFrancestructure,2005,1.06681843
France,Housing InFrancestructure,2005,1.06681843
France,Public Security,2005,1.507329103
France,Public Security,2005,1.507329103
France,Public Services,2005,7.405664518
France,Public Services,2005,7.405664518
France,Social protection,2005,21.33410348
France,Social protection,2005,21.33410348
France,Culture & Religion,2006,1.421528869
France,Culture & Religion,2006,1.421528869
France,Defence,2006,1.792115471
France,Defence,2006,1.792115471
France,Economic Aaffairs,2006,4.607956817
France,Economic Aaffairs,2006,4.607956817
France,Education,2006,5.475310188
France,Education,2006,5.475310188
France,Environment,2006,0.895706033
France,Environment,2006,0.895706033
France,Health,2006,7.584932184
France,Health,2006,7.584932184
France,Housing InFrancestructure,2006,1.134160575
France,Housing InFrancestructure,2006,1.134160575
France,Public Security,2006,1.476394515
France,Public Security,2006,1.476394515
France,Public Services,2006,6.89559457
France,Public Services,2006,6.89559457
France,Social protection,2006,21.59195867
France,Social protection,2006,21.59195867
France,Culture & Religion,2007,1.420447521
France,Culture & Religion,2007,1.420447521
France,Defence,2007,1.733527012
France,Defence,2007,1.733527012
France,Economic Aaffairs,2007,4.319961264
France,Economic Aaffairs,2007,4.319961264
France,Education,2007,5.304528784
France,Education,2007,5.304528784
France,Environment,2007,0.869236
France,Environment,2007,0.869236
France,Health,2007,7.462912597
France,Health,2007,7.462912597
France,Housing InFrancestructure,2007,1.152748589
France,Housing InFrancestructure,2007,1.152748589
France,Public Security,2007,1.459440804
France,Public Security,2007,1.459440804
France,Public Services,2007,7.176360902
France,Public Services,2007,7.176360902
France,Social protection,2007,21.66630609
France,Social protection,2007,21.66630609
France,Culture & Religion,2008,1.441893615
France,Culture & Religion,2008,1.441893615
France,Defence,2008,1.72276373
France,Defence,2008,1.72276373
France,Economic Aaffairs,2008,4.593451048
